300136 ��άͨ�� ���� ǰ��Ȩ
      ����	    ����	    ���	    ���	    ����	    �ɽ���	    �ɽ���
2020/09/14	60.58	61.00	58.38	59.55	24040807	1430892672.00
2020/09/15	59.08	59.45	57.58	58.54	15397695	900009088.00
2020/09/16	58.21	58.80	57.23	57.77	10224875	590320576.00
2020/09/17	57.53	57.70	55.50	56.54	20135534	1141040256.00
2020/09/18	56.32	57.68	56.11	57.54	15098241	859938560.00
2020/09/21	57.50	57.97	56.51	57.18	12039135	688907840.00
2020/09/22	57.02	58.43	56.40	57.21	14564594	838530752.00
2020/09/23	57.46	58.60	56.70	57.93	10842795	625564160.00
2020/09/24	57.02	57.65	54.80	55.15	17470500	976207104.00
2020/09/25	56.15	56.17	55.00	55.28	9444447	525423584.00
2020/09/28	55.57	56.49	55.11	55.60	10324373	576466880.00
2020/09/29	56.00	56.49	53.70	55.58	19397730	1068881984.00
2020/09/30	55.37	55.93	54.30	54.51	13694283	752717440.00
2020/10/09	56.24	58.43	55.83	58.02	24644925	1413902848.00
2020/10/12	58.60	58.60	48.00	51.53	93606849	4845001728.00
2020/10/13	51.90	53.36	51.54	52.95	45824991	2412200960.00
2020/10/14	51.65	52.98	50.35	51.95	34483776	1783469824.00
2020/10/15	51.90	52.29	49.74	49.85	26951689	1357904768.00
2020/10/16	49.62	50.18	49.20	49.60	12934811	642501376.00
2020/10/19	50.35	51.80	49.97	50.12	16933055	858703552.00
2020/10/20	50.49	50.49	49.50	50.34	12973312	648250368.00
2020/10/21	50.34	50.51	49.00	49.45	11280750	558264512.00
2020/10/22	49.28	49.80	48.69	48.85	9825366	482046848.00
2020/10/23	49.30	49.63	47.85	48.28	11241513	547992192.00
2020/10/26	48.00	48.71	46.10	48.14	13152276	628623296.00
2020/10/27	48.15	49.45	47.80	48.93	14861612	724283072.00
2020/10/28	49.20	51.40	48.22	50.84	25811951	1297981568.00
2020/10/29	50.04	50.51	49.46	49.70	15454195	770549888.00
2020/10/30	49.61	50.09	46.84	47.50	22927435	1101335040.00
2020/11/02	47.57	48.45	46.51	47.72	14863292	706994176.00
2020/11/03	48.01	49.38	47.27	48.33	14869264	720292608.00
2020/11/04	48.10	48.75	47.62	48.15	10789916	519735296.00
2020/11/05	49.18	50.90	48.45	50.54	25670886	1280529920.00
2020/11/06	50.78	50.97	48.52	49.31	20411900	1010307712.00
2020/11/09	49.99	53.99	49.98	52.76	38095926	2001334016.00
2020/11/10	52.76	53.40	51.20	52.75	19189913	1003101568.00
2020/11/11	52.00	52.60	48.10	48.63	37710500	1870309376.00
2020/11/12	48.88	49.25	48.28	48.87	13976897	682365184.00
2020/11/13	48.18	48.46	47.09	47.67	17184435	820372672.00
2020/11/16	48.10	48.25	44.68	44.97	34078075	1558125312.00
2020/11/17	45.13	45.29	43.40	44.40	29736503	1306989824.00
2020/11/18	44.19	44.75	43.58	44.40	15364061	678787968.00
2020/11/19	44.18	45.00	43.91	44.77	12716686	567308288.00
2020/11/20	44.60	45.10	44.17	44.40	11481278	511364672.00
2020/11/23	44.42	44.87	43.65	44.51	16643108	736475840.00
2020/11/24	44.56	45.29	44.10	45.25	15697189	702954368.00
2020/11/25	45.58	47.28	44.87	45.78	22587904	1040493376.00
2020/11/26	45.87	46.69	45.70	46.48	16709454	772513472.00
2020/11/27	46.75	47.20	46.13	46.61	13081198	610715008.00
2020/11/30	46.73	48.15	46.13	46.88	21589018	1024876416.00
2020/12/01	46.87	47.28	46.16	46.92	14387177	673537792.00
2020/12/02	46.96	47.38	46.18	46.50	13478841	629716736.00
2020/12/03	46.50	46.86	46.16	46.23	10208824	474216736.00
2020/12/04	46.03	46.44	44.91	45.81	17211713	784999232.00
2020/12/07	45.82	46.27	45.10	45.27	13121438	598220672.00
2020/12/08	45.49	45.54	44.61	44.67	14620085	657287424.00
2020/12/09	44.59	46.68	44.59	45.06	21600046	986486528.00
2020/12/10	44.50	44.59	42.51	44.12	26695971	1166421504.00
2020/12/11	44.46	44.47	42.05	42.39	24874700	1073498304.00
2020/12/14	41.99	42.39	40.40	40.95	39319785	1607575296.00
2020/12/15	41.50	41.62	40.41	41.29	20989829	861771456.00
2020/12/16	41.90	42.90	39.95	40.10	32812338	1344217728.00
2020/12/17	39.90	39.97	38.95	39.65	32396310	1277789312.00
2020/12/18	39.95	40.10	38.47	38.60	28929000	1129162240.00
2020/12/21	38.62	39.47	38.29	39.15	21051429	823126592.00
2020/12/22	38.94	39.28	38.11	38.16	20441207	789307712.00
2020/12/23	38.32	39.15	38.22	38.79	18939383	731571776.00
2020/12/24	38.67	38.68	36.97	37.09	28916454	1084224896.00
2020/12/25	36.99	37.87	36.89	37.35	17868304	668601856.00
2020/12/28	37.08	37.39	36.09	36.17	21802412	797552768.00
2020/12/29	36.57	37.90	36.28	37.33	48879843	1820768256.00
2020/12/30	37.30	37.32	34.60	36.62	53298922	1911043584.00
2020/12/31	36.66	37.59	35.73	35.88	44973100	1640184832.00
2021/01/04	35.84	36.69	35.21	36.17	37063734	1334481280.00
2021/01/05	35.90	38.20	35.75	38.11	59383179	2222890752.00
2021/01/06	38.15	38.67	36.20	36.52	56520601	2103247360.00
2021/01/07	36.64	36.93	34.23	34.72	57813016	2032243072.00
2021/01/08	34.72	37.37	34.60	36.54	51851285	1881324800.00
2021/01/11	37.25	38.98	36.71	38.21	70783303	2699437568.00
2021/01/12	38.41	40.01	37.55	38.62	68240667	2646788608.00
2021/01/13	38.62	41.29	38.03	40.91	73439208	2927342080.00
2021/01/14	41.00	41.36	39.26	40.53	60662486	2449506816.00
2021/01/15	40.65	40.67	38.60	39.05	48055161	1889547136.00
2021/01/18	38.62	40.17	38.38	39.48	38017457	1504735872.00
2021/01/19	39.28	40.94	38.90	40.18	44052679	1765711360.00
2021/01/20	39.90	39.97	38.93	39.17	35773925	1401190912.00
2021/01/21	38.99	39.40	37.90	38.52	45334538	1747264640.00
2021/01/22	38.21	38.52	35.30	35.83	76155827	2767591424.00
������Դ:ͨ����
